feature_gene,uniprot_id,tier,source,has_esm2_embedding
NBL1,P41271,1,HGNC_symbol,False
NBN,O60934,1,HGNC_symbol,True
NBPF1,Q3BBV0,1,HGNC_symbol,False
NBPF10,Q6P3W6,1,HGNC_symbol,False
NBPF11,Q86T75,1,HGNC_symbol,True
NBPF12,Q5TAG4,1,HGNC_symbol,False
NBPF13P,,0,unmapped,False
NBPF14,Q5TI25,1,HGNC_symbol,False
NBPF15,Q8N660,1,HGNC_symbol,False
NBPF16,284565,5,STRING_alias,False
NBPF18P,,0,unmapped,False
NBPF19,A0A087WUL8,1,HGNC_symbol,False
NBPF20,P0DPF2,1,HGNC_symbol,False
NBPF24,200030,5,STRING_alias,False
NBPF26,B4DH59,1,HGNC_symbol,False
NBPF2P,,0,unmapped,False
NBPF3,Q9H094,1,HGNC_symbol,False
NBPF4,Q96M43,1,HGNC_symbol,True
NBPF6,Q5VWK0,1,HGNC_symbol,False
NBPF8,Q3BBV2,1,HGNC_symbol,True
NBPF9,P0DPF3,1,HGNC_symbol,False
NBR1,Q14596,1,HGNC_symbol,True
NBR2,,0,unmapped,False
NCALD,P61601,1,HGNC_symbol,False
NCAM1,P13591,1,HGNC_symbol,False
NCAM2,O15394,1,HGNC_symbol,False
NCAN,O14594,1,HGNC_symbol,False
NCAPD2,Q15021,1,HGNC_symbol,False
NCAPD2P1,,0,unmapped,False
NCAPD3,P42695,1,HGNC_symbol,False
NCAPG,Q9BPX3,1,HGNC_symbol,False
NCAPG2,Q86XI2,1,HGNC_symbol,False
NCAPH,Q15003,1,HGNC_symbol,False
NCAPH2,Q6IBW4,1,HGNC_symbol,True
NCBP1,Q09161,1,HGNC_symbol,False
NCBP2,P52298,1,HGNC_symbol,True
NCBP2-AS1,,0,unmapped,False
NCBP2-AS2,,0,unmapped,False
NCBP2AS2,Q69YL0,1,HGNC_symbol,False
NCBP2L,A6PVI3,1,HGNC_symbol,False
NCBP3,Q53F19,1,HGNC_symbol,True
NCCRP1,Q6ZVX7,1,HGNC_symbol,False
NCDN,Q9UBB6,1,HGNC_symbol,False
NCEH1,Q6PIU2,1,HGNC_symbol,True
NCF1,P14598,1,HGNC_symbol,False
NCF1B,A6NI72,1,HGNC_symbol,False
NCF1C,A8MVU1,1,HGNC_symbol,False
NCF2,P19878,1,HGNC_symbol,False
NCF4,Q15080,1,HGNC_symbol,True
NCK1,P16333,1,HGNC_symbol,False
NCK2,O43639,1,HGNC_symbol,False
NCKAP1,Q9Y2A7,1,HGNC_symbol,False
NCKAP1L,P55160,1,HGNC_symbol,False
NCKAP5,O14513,1,HGNC_symbol,False
NCKAP5L,Q9HCH0,1,HGNC_symbol,False
NCKIPSD,Q9NZQ3,1,HGNC_symbol,True
NCL,P19338,1,HGNC_symbol,False
NCLN,Q969V3,1,HGNC_symbol,False
NCMAP,Q5T1S8,1,HGNC_symbol,False
NCOA1,Q15788,1,HGNC_symbol,False
NCOA2,Q15596,1,HGNC_symbol,False
NCOA3,Q9Y6Q9,1,HGNC_symbol,False
NCOA4,Q13772,1,HGNC_symbol,True
NCOA5,Q9HCD5,1,HGNC_symbol,False
NCOA6,Q14686,1,HGNC_symbol,False
NCOA7,Q8NI08,1,HGNC_symbol,False
NCOR1,O75376,1,HGNC_symbol,False
NCOR2,Q9Y618,1,HGNC_symbol,False
NCR1,O76036,1,HGNC_symbol,True
NCR2,O95944,1,HGNC_symbol,True
NCR3,O14931,1,HGNC_symbol,False
NCR3LG1,Q68D85,1,HGNC_symbol,True
NCS1,P62166,1,HGNC_symbol,False
NCSTN,Q92542,1,HGNC_symbol,True
NDC1,Q9BTX1,1,HGNC_symbol,False
NDC80,O14777,1,HGNC_symbol,False
NDE1,Q9NXR1,1,HGNC_symbol,False
NDEL1,Q9GZM8,1,HGNC_symbol,True
NDFIP1,Q9BT67,1,HGNC_symbol,False
NDFIP2,Q9NV92,1,HGNC_symbol,True
NDN,Q99608,1,HGNC_symbol,False
NDNF,Q8TB73,1,HGNC_symbol,True
NDNL2,56160,5,STRING_alias,False
NDOR1,Q9UHB4,1,HGNC_symbol,False
NDP,Q00604,1,HGNC_symbol,False
NDRG1,Q92597,1,HGNC_symbol,False
NDRG2,Q9UN36,1,HGNC_symbol,False
NDRG3,Q9UGV2,1,HGNC_symbol,False
NDRG4,Q9ULP0,1,HGNC_symbol,False
NDST1,P52848,1,HGNC_symbol,True
NDST2,P52849,1,HGNC_symbol,False
NDST3,O95803,1,HGNC_symbol,False
NDST4,Q9H3R1,1,HGNC_symbol,True
NDUFA1,O15239,1,HGNC_symbol,False
NDUFA10,O95299,1,HGNC_symbol,True
NDUFA11,Q86Y39,1,HGNC_symbol,True
NDUFA12,Q9UI09,1,HGNC_symbol,False
NDUFA13,Q9P0J0,1,HGNC_symbol,False
NDUFA2,O43678,1,HGNC_symbol,False
NDUFA3,O95167,1,HGNC_symbol,False
NDUFA4,4697,5,STRING_alias,False
NDUFA4L2,56901,5,STRING_alias,False
NDUFA5,Q16718,1,HGNC_symbol,False
NDUFA5P11,,0,unmapped,False
NDUFA6,P56556,1,HGNC_symbol,False
NDUFA6-AS1,,0,unmapped,False
NDUFA7,O95182,1,HGNC_symbol,True
NDUFA8,P51970,1,HGNC_symbol,True
NDUFA9,Q16795,1,HGNC_symbol,False
NDUFA9P1,,0,unmapped,False
NDUFAB1,O14561,1,HGNC_symbol,False
NDUFAF1,Q9Y375,1,HGNC_symbol,False
NDUFAF2,Q8N183,1,HGNC_symbol,False
NDUFAF3,Q9BU61,1,HGNC_symbol,True
NDUFAF4,Q9P032,1,HGNC_symbol,True
NDUFAF4P1,,0,unmapped,False
NDUFAF4P3,,0,unmapped,False
NDUFAF5,Q5TEU4,1,HGNC_symbol,True
NDUFAF6,Q330K2,1,HGNC_symbol,True
NDUFAF7,Q7L592,1,HGNC_symbol,False
NDUFAF8,A1L188,1,HGNC_symbol,False
NDUFB1,O75438,1,HGNC_symbol,True
NDUFB10,O96000,1,HGNC_symbol,False
NDUFB11,Q9NX14,1,HGNC_symbol,False
NDUFB1P1,,0,unmapped,False
NDUFB2,O95178,1,HGNC_symbol,True
NDUFB2-AS1,,0,unmapped,False
NDUFB3,O43676,1,HGNC_symbol,False
NDUFB4,O95168,1,HGNC_symbol,True
NDUFB5,O43674,1,HGNC_symbol,True
NDUFB6,O95139,1,HGNC_symbol,False
NDUFB7,P17568,1,HGNC_symbol,False
NDUFB8,O95169,1,HGNC_symbol,True
NDUFB9,Q9Y6M9,1,HGNC_symbol,True
NDUFC1,O43677,1,HGNC_symbol,False
NDUFC2,O95298,1,HGNC_symbol,True
NDUFS1,P28331,1,HGNC_symbol,False
NDUFS2,O75306,1,HGNC_symbol,False
NDUFS3,O75489,1,HGNC_symbol,False
NDUFS4,O43181,1,HGNC_symbol,False
NDUFS5,O43920,1,HGNC_symbol,True
NDUFS6,O75380,1,HGNC_symbol,False
NDUFS7,O75251,1,HGNC_symbol,True
NDUFS8,O00217,1,HGNC_symbol,True
NDUFV1,P49821,1,HGNC_symbol,True
NDUFV2,P19404,1,HGNC_symbol,False
NDUFV2P1,,0,unmapped,False
NDUFV3,P56181,1,HGNC_symbol,False
NEAT1,,0,unmapped,False
NEB,P20929,1,HGNC_symbol,False
NEBL,O76041,1,HGNC_symbol,False
NECAB1,Q8N987,1,HGNC_symbol,True
NECAB2,Q7Z6G3,1,HGNC_symbol,True
NECAB3,Q96P71,1,HGNC_symbol,True
NECAP1,Q8NC96,1,HGNC_symbol,False
NECAP1P1,,0,unmapped,False
NECAP2,Q9NVZ3,1,HGNC_symbol,True
NECTIN1,Q15223,1,HGNC_symbol,False
NECTIN2,Q92692,1,HGNC_symbol,False
NECTIN3,Q9NQS3,1,HGNC_symbol,True
NECTIN4,Q96NY8,1,HGNC_symbol,True
NEDD1,Q8NHV4,1,HGNC_symbol,False
NEDD4,P46934,1,HGNC_symbol,False
NEDD4L,Q96PU5,1,HGNC_symbol,False
NEDD8,Q15843,1,HGNC_symbol,False
NEDD9,Q14511,1,HGNC_symbol,False
NEFH,P12036,1,HGNC_symbol,False
NEFL,P07196,1,HGNC_symbol,False
NEFM,P07197,1,HGNC_symbol,False
NEGR1,Q7Z3B1,1,HGNC_symbol,False
NEIL1,Q96FI4,1,HGNC_symbol,False
NEIL2,Q969S2,1,HGNC_symbol,True
NEIL3,Q8TAT5,1,HGNC_symbol,False
NEK1,Q96PY6,1,HGNC_symbol,False
NEK10,Q6ZWH5,1,HGNC_symbol,False
NEK11,Q8NG66,1,HGNC_symbol,True
NEK2,P51955,1,HGNC_symbol,False
NEK3,P51956,1,HGNC_symbol,False
NEK4,P51957,1,HGNC_symbol,True
NEK5,Q6P3R8,1,HGNC_symbol,True
NEK6,Q9HC98,1,HGNC_symbol,True
NEK7,Q8TDX7,1,HGNC_symbol,True
NEK8,Q86SG6,1,HGNC_symbol,False
NEK9,Q8TD19,1,HGNC_symbol,False
NELFA,Q9H3P2,1,HGNC_symbol,False
NELFB,Q8WX92,1,HGNC_symbol,True
NELFCD,Q8IXH7,1,HGNC_symbol,False
NELFE,P18615,1,HGNC_symbol,False
NELL1,Q92832,1,HGNC_symbol,True
NELL2,Q99435,1,HGNC_symbol,False
NEMF,O60524,1,HGNC_symbol,False
NEMP1,O14524,1,HGNC_symbol,False
NEMP2,A6NFY4,1,HGNC_symbol,True
NENF,Q9UMX5,1,HGNC_symbol,False
NEO1,Q92859,1,HGNC_symbol,False
NES,P48681,1,HGNC_symbol,False
NET1,Q7Z628,1,HGNC_symbol,False
NETO1,Q8TDF5,1,HGNC_symbol,True
NETO2,Q8NC67,1,HGNC_symbol,True
NEU1,Q99519,1,HGNC_symbol,True
NEU2,Q9Y3R4,1,HGNC_symbol,False
NEU3,Q9UQ49,1,HGNC_symbol,False
NEU4,Q8WWR8,1,HGNC_symbol,True
NEURL1,O76050,1,HGNC_symbol,False
NEURL1B,A8MQ27,1,HGNC_symbol,False
NEURL2,Q9BR09,1,HGNC_symbol,False
NEURL3,Q96EH8,1,HGNC_symbol,False
NEURL4,Q96JN8,1,HGNC_symbol,False
NEUROD1,Q13562,1,HGNC_symbol,True
NEUROD2,Q15784,1,HGNC_symbol,True
NEUROD4,Q9HD90,1,HGNC_symbol,False
NEUROD6,Q96NK8,1,HGNC_symbol,False
NEUROG1,Q92886,1,HGNC_symbol,True
NEUROG2,Q9H2A3,1,HGNC_symbol,False
NEUROG3,Q9Y4Z2,1,HGNC_symbol,True
NEXMIF,Q5QGS0,1,HGNC_symbol,False
NEXN,Q0ZGT2,1,HGNC_symbol,True
NEXN-AS1,Q8NBZ9,1,HGNC_symbol,False
NF1,P21359,1,HGNC_symbol,False
NF2,P35240,1,HGNC_symbol,False
NFAM1,Q8NET5,1,HGNC_symbol,False
NFASC,O94856,1,HGNC_symbol,False
NFAT5,O94916,1,HGNC_symbol,False
NFATC1,O95644,1,HGNC_symbol,True
NFATC2,Q13469,1,HGNC_symbol,True
NFATC2IP,Q8NCF5,1,HGNC_symbol,False
NFATC3,Q12968,1,HGNC_symbol,False
NFATC4,Q14934,1,HGNC_symbol,False
NFE2,Q16621,1,HGNC_symbol,True
NFE2L1,Q14494,1,HGNC_symbol,False
NFE2L2,Q16236,1,HGNC_symbol,True
NFE2L3,Q9Y4A8,1,HGNC_symbol,False
NFE2L3P1,,0,unmapped,False
NFE4,Q86UQ8,1,HGNC_symbol,True
NFIA,Q12857,1,HGNC_symbol,True
NFIB,O00712,1,HGNC_symbol,False
NFIC,P08651,1,HGNC_symbol,False
NFIL3,Q16649,1,HGNC_symbol,True
NFILZ,A0A5F9ZHS7,1,HGNC_symbol,True
NFIX,Q14938,1,HGNC_symbol,True
NFKB1,P19838,1,HGNC_symbol,True
NFKB2,Q00653,1,HGNC_symbol,False
NFKBIA,P25963,1,HGNC_symbol,False
NFKBIB,Q15653,1,HGNC_symbol,True
NFKBID,Q8NI38,1,HGNC_symbol,True
NFKBIE,O00221,1,HGNC_symbol,False
NFKBIL1,Q9UBC1,1,HGNC_symbol,False
NFKBIZ,Q9BYH8,1,HGNC_symbol,False
NFRKB,Q6P4R8,1,HGNC_symbol,False
NFS1,Q9Y697,1,HGNC_symbol,False
NFU1,Q9UMS0,1,HGNC_symbol,False
NFU1P1,,0,unmapped,False
NFX1,Q12986,1,HGNC_symbol,False
NFXL1,Q6ZNB6,1,HGNC_symbol,False
NFYA,P23511,1,HGNC_symbol,False
NFYAP1,,0,unmapped,False
NFYB,P25208,1,HGNC_symbol,True
NFYC,Q13952,1,HGNC_symbol,False
NFYC-AS1,,0,unmapped,False
NGB,Q9NPG2,1,HGNC_symbol,False
NGDN,Q8NEJ9,1,HGNC_symbol,True
NGEF,Q8N5V2,1,HGNC_symbol,False
NGF,P01138,1,HGNC_symbol,True
NGFR,P08138,1,HGNC_symbol,False
NGFRAP1,1SA6,5,STRING_alias,False
NGLY1,Q96IV0,1,HGNC_symbol,True
NGRN,Q9NPE2,1,HGNC_symbol,False
NHEJ1,Q9H9Q4,1,HGNC_symbol,False
NHERF1,O14745,1,HGNC_symbol,False
NHERF2,Q15599,1,HGNC_symbol,False
NHERF4,Q86UT5,1,HGNC_symbol,False
NHLH1,Q02575,1,HGNC_symbol,True
NHLH2,Q02577,1,HGNC_symbol,True
NHLRC1,Q6VVB1,1,HGNC_symbol,False
NHLRC2,Q8NBF2,1,HGNC_symbol,False
NHLRC3,Q5JS37,1,HGNC_symbol,True
NHLRC4,P0CG21,1,HGNC_symbol,False
NHP2,Q9NX24,1,HGNC_symbol,False
NHP2L1,3SIU,5,STRING_alias,False
NHP2P1,,0,unmapped,False
NHS,Q6T4R5,1,HGNC_symbol,False
NHSL1,Q5SYE7,1,HGNC_symbol,False
NHSL2,Q5HYW2,1,HGNC_symbol,False
NHSL3,Q9P206,1,HGNC_symbol,False
NIBAN1,Q9BZQ8,1,HGNC_symbol,True
NIBAN2,Q96TA1,1,HGNC_symbol,False
NIBAN3,Q86XR2,1,HGNC_symbol,False
NICN1,Q9BSH3,1,HGNC_symbol,True
NICN1-AS1,,0,unmapped,False
NICOL1,Q5BLP8,1,HGNC_symbol,False
NID1,P14543,1,HGNC_symbol,False
NID2,Q14112,1,HGNC_symbol,False
NIF3L1,Q9GZT8,1,HGNC_symbol,False
NIFK,Q9BYG3,1,HGNC_symbol,True
NIFK-AS1,,0,unmapped,False
NIFKP3,,0,unmapped,False
NIFKP6,,0,unmapped,False
NIM1K,Q8IY84,1,HGNC_symbol,True
NIN,Q8N4C6,1,HGNC_symbol,False
NINJ1,Q92982,1,HGNC_symbol,True
NINJ2,Q9NZG7,1,HGNC_symbol,False
NINL,Q9Y2I6,1,HGNC_symbol,False
NIP7,Q9Y221,1,HGNC_symbol,False
NIPA1,Q7RTP0,1,HGNC_symbol,False
NIPA2,Q8N8Q9,1,HGNC_symbol,False
NIPAL1,Q6NVV3,1,HGNC_symbol,False
NIPAL2,Q9H841,1,HGNC_symbol,False
NIPAL3,Q6P499,1,HGNC_symbol,False
NIPAL4,Q0D2K0,1,HGNC_symbol,False
NIPBL,Q6KC79,1,HGNC_symbol,False
NIPSNAP1,Q9BPW8,1,HGNC_symbol,False
NIPSNAP2,O75323,1,HGNC_symbol,True
NIPSNAP3A,Q9UFN0,1,HGNC_symbol,True
NIPSNAP3B,Q9BS92,1,HGNC_symbol,True
NISCH,Q9Y2I1,1,HGNC_symbol,False
NIT1,Q86X76,1,HGNC_symbol,False
NIT2,Q9NQR4,1,HGNC_symbol,False
NKAIN1,Q4KMZ8,1,HGNC_symbol,False
NKAIN2,Q5VXU1,1,HGNC_symbol,False
NKAIN3,Q8N8D7,1,HGNC_symbol,False
NKAIN4,Q8IVV8,1,HGNC_symbol,True
NKAP,Q8N5F7,1,HGNC_symbol,False
NKAPD1,Q6ZUT1,1,HGNC_symbol,False
NKAPL,Q5M9Q1,1,HGNC_symbol,True
NKAPP1,Q8N9T2,1,HGNC_symbol,False
NKD1,Q969G9,1,HGNC_symbol,False
NKD2,Q969F2,1,HGNC_symbol,True
NKG7,Q16617,1,HGNC_symbol,True
NKIRAS1,Q9NYS0,1,HGNC_symbol,True
NKIRAS2,Q9NYR9,1,HGNC_symbol,False
NKPD1,Q17RQ9,1,HGNC_symbol,False
NKRF,A0AAG2UWQ9,1,HGNC_symbol,False
NKTR,P30414,1,HGNC_symbol,False
NKX1-1,Q15270,1,HGNC_symbol,False
NKX1-2,Q9UD57,1,HGNC_symbol,False
NKX2-1,P43699,1,HGNC_symbol,True
NKX2-2,O95096,1,HGNC_symbol,True
NKX2-3,Q8TAU0,1,HGNC_symbol,False
NKX2-4,Q9H2Z4,1,HGNC_symbol,True
NKX2-5,P52952,1,HGNC_symbol,True
NKX2-6,A6NCS4,1,HGNC_symbol,False
NKX2-8,O15522,1,HGNC_symbol,False
NKX3-1,Q99801,1,HGNC_symbol,False
NKX3-2,P78367,1,HGNC_symbol,True
NKX6-1,P78426,1,HGNC_symbol,False
NKX6-2,Q9C056,1,HGNC_symbol,False
NKX6-3,A6NJ46,1,HGNC_symbol,False
NLE1,Q9NVX2,1,HGNC_symbol,True
NLGN1,Q8N2Q7,1,HGNC_symbol,False
NLGN2,Q8NFZ4,1,HGNC_symbol,False
NLGN3,Q9NZ94,1,HGNC_symbol,False
NLGN4X,Q8N0W4,1,HGNC_symbol,False
NLGN4Y,Q8NFZ3,1,HGNC_symbol,True
NLK,Q9UBE8,1,HGNC_symbol,False
NLN,Q9BYT8,1,HGNC_symbol,False
NLRC3,Q7RTR2,1,HGNC_symbol,False
NLRC4,Q9NPP4,1,HGNC_symbol,True
NLRC5,Q86WI3,1,HGNC_symbol,False
NLRP1,Q9C000,1,HGNC_symbol,False
NLRP10,Q86W26,1,HGNC_symbol,False
NLRP11,P59045,1,HGNC_symbol,False
NLRP12,P59046,1,HGNC_symbol,False
NLRP13,Q86W25,1,HGNC_symbol,False
NLRP14,Q86W24,1,HGNC_symbol,False
NLRP2,Q9NX02,1,HGNC_symbol,False
NLRP2B,P0DMW2,1,HGNC_symbol,False
NLRP3,Q96P20,1,HGNC_symbol,False
NLRP4,Q96MN2,1,HGNC_symbol,False
NLRP5,P59047,1,HGNC_symbol,False
NLRP6,P59044,1,HGNC_symbol,True
NLRP7,Q8WX94,1,HGNC_symbol,False
NLRP8,Q86W28,1,HGNC_symbol,False
NLRP9,Q7RTR0,1,HGNC_symbol,False
NLRP9P,,0,unmapped,False
NLRX1,Q86UT6,1,HGNC_symbol,True
NMB,P08949,1,HGNC_symbol,True
NMBR,P28336,1,HGNC_symbol,True
NMD3,Q96D46,1,HGNC_symbol,False
NMD3P1,,0,unmapped,False
NME1,P15531,1,HGNC_symbol,True
NME1-NME2,,0,unmapped,False
NME2,P22392,1,HGNC_symbol,False
NME2P1,,0,unmapped,False
NME3,Q13232,1,HGNC_symbol,True
NME4,O00746,1,HGNC_symbol,False
NME5,P56597,1,HGNC_symbol,False
NME6,O75414,1,HGNC_symbol,False
NME7,Q9Y5B8,1,HGNC_symbol,False
NME8,Q8N427,1,HGNC_symbol,True
NME9,Q86XW9,1,HGNC_symbol,True
NMI,Q13287,1,HGNC_symbol,False
NMNAT1,Q9HAN9,1,HGNC_symbol,False
NMNAT2,Q9BZQ4,1,HGNC_symbol,False
NMNAT3,Q96T66,1,HGNC_symbol,False
NMRAL1,Q9HBL8,1,HGNC_symbol,False
NMRK1,Q9NWW6,1,HGNC_symbol,False
NMRK2,Q9NPI5,1,HGNC_symbol,False
NMS,Q5H8A3,1,HGNC_symbol,False
NMT1,P30419,1,HGNC_symbol,True
NMT2,O60551,1,HGNC_symbol,False
NMU,P48645,1,HGNC_symbol,False
NMUR1,Q9HB89,1,HGNC_symbol,False
NMUR2,Q9GZQ4,1,HGNC_symbol,False
NNAT,Q16517,1,HGNC_symbol,False
NNMT,P40261,1,HGNC_symbol,False
NNT,Q13423,1,HGNC_symbol,False
NNT-AS1,,0,unmapped,False
NOA1,Q8NC60,1,HGNC_symbol,True
NOB1,Q9ULX3,1,HGNC_symbol,True
NOBOX,O60393,1,HGNC_symbol,False
NOC2L,Q9Y3T9,1,HGNC_symbol,False
NOC3L,Q8WTT2,1,HGNC_symbol,False
NOC4L,Q9BVI4,1,HGNC_symbol,False
NOCT,Q9UK39,1,HGNC_symbol,False
NOD1,Q9Y239,1,HGNC_symbol,False
NOD2,Q9HC29,1,HGNC_symbol,False
NODAL,Q96S42,1,HGNC_symbol,True
NOG,Q13253,1,HGNC_symbol,False
NOL10,Q9BSC4,1,HGNC_symbol,False
NOL11,Q9H8H0,1,HGNC_symbol,False
NOL12,Q9UGY1,1,HGNC_symbol,False
NOL3,O60936,1,HGNC_symbol,False
NOL4,O94818,1,HGNC_symbol,False
NOL4L,Q96MY1,1,HGNC_symbol,True
NOL5BP,,0,unmapped,False
NOL6,Q9H6R4,1,HGNC_symbol,False
NOL7,Q9UMY1,1,HGNC_symbol,False
NOL8,Q76FK4,1,HGNC_symbol,False
NOL9,Q5SY16,1,HGNC_symbol,False
NOLC1,Q14978,1,HGNC_symbol,False
NOM1,Q5C9Z4,1,HGNC_symbol,False
NOMO1,Q15155,1,HGNC_symbol,False
NOMO2,Q5JPE7,1,HGNC_symbol,False
NOMO3,P69849,1,HGNC_symbol,False
NONO,Q15233,1,HGNC_symbol,True
NONOP2,,0,unmapped,False
NOP10,Q9NPE3,1,HGNC_symbol,True
NOP14,P78316,1,HGNC_symbol,False
NOP14-AS1,,0,unmapped,False
NOP16,Q9Y3C1,1,HGNC_symbol,True
NOP2,P46087,1,HGNC_symbol,True
NOP53,Q9NZM5,1,HGNC_symbol,False
NOP56,O00567,1,HGNC_symbol,True
NOP58,Q9Y2X3,1,HGNC_symbol,False
NOP9,Q86U38,1,HGNC_symbol,True
NOPCHAP1,Q8N5I9,1,HGNC_symbol,False
NOS1,P29475,1,HGNC_symbol,False
NOS1AP,O75052,1,HGNC_symbol,False
NOS2,P35228,1,HGNC_symbol,False
NOS3,P29474,1,HGNC_symbol,False
NOSIP,Q9Y314,1,HGNC_symbol,False
NOSTRIN,Q8IVI9,1,HGNC_symbol,False
NOTCH1,P46531,1,HGNC_symbol,False
NOTCH2,Q04721,1,HGNC_symbol,False
NOTCH2NL,388677,5,STRING_alias,False
NOTCH2NLA,Q7Z3S9,1,HGNC_symbol,False
NOTCH2NLB,P0DPK3,1,HGNC_symbol,True
NOTCH2NLC,P0DPK4,1,HGNC_symbol,False
NOTCH2NLR,A0A096LNW5,1,HGNC_symbol,False
NOTCH3,Q9UM47,1,HGNC_symbol,False
NOTCH4,Q99466,1,HGNC_symbol,False
NOTO,A8MTQ0,1,HGNC_symbol,False
NOTUM,Q6P988,1,HGNC_symbol,True
NOV,4856,5,STRING_alias,False
NOVA1,P51513,1,HGNC_symbol,True
NOVA2,Q9UNW9,1,HGNC_symbol,True
NOX1,Q9Y5S8,1,HGNC_symbol,False
NOX3,Q9HBY0,1,HGNC_symbol,False
NOX4,Q9NPH5,1,HGNC_symbol,False
NOX5,Q96PH1,1,HGNC_symbol,False
NOXA1,Q86UR1,1,HGNC_symbol,False
NOXO1,Q8NFA2,1,HGNC_symbol,False
NOXRED1,Q6NXP6,1,HGNC_symbol,True
NPAP1,Q9NZP6,1,HGNC_symbol,False
NPAS1,Q99742,1,HGNC_symbol,False
NPAS2,Q99743,1,HGNC_symbol,False
NPAS3,Q8IXF0,1,HGNC_symbol,True
NPAS4,Q8IUM7,1,HGNC_symbol,True
NPAT,Q14207,1,HGNC_symbol,False
NPB,Q8NG41,1,HGNC_symbol,False
NPBWR1,P48145,1,HGNC_symbol,False
NPBWR2,P48146,1,HGNC_symbol,True
NPC1,O15118,1,HGNC_symbol,False
NPC1L1,Q9UHC9,1,HGNC_symbol,False
NPC2,P61916,1,HGNC_symbol,False
NPDC1,Q9NQX5,1,HGNC_symbol,False
NPEPL1,Q8NDH3,1,HGNC_symbol,False
NPEPPS,P55786,1,HGNC_symbol,False
NPFF,O15130,1,HGNC_symbol,False
NPFFR1,Q9GZQ6,1,HGNC_symbol,False
NPFFR2,Q9Y5X5,1,HGNC_symbol,True
NPHP1,O15259,1,HGNC_symbol,True
NPHP3,Q7Z494,1,HGNC_symbol,False
NPHP3-AS1,,0,unmapped,False
NPHP4,O75161,1,HGNC_symbol,False
NPHS1,O60500,1,HGNC_symbol,False
NPHS2,Q9NP85,1,HGNC_symbol,False
NPIPA1,Q9UND3,1,HGNC_symbol,True
NPIPA2,E9PIF3,1,HGNC_symbol,True
NPIPA3,F8WFD2,1,HGNC_symbol,False
NPIPA5,E9PKD4,1,HGNC_symbol,False
NPIPA6,P0DXC3,1,HGNC_symbol,True
NPIPA7,E9PJI5,1,HGNC_symbol,False
NPIPA8,P0DM63,1,HGNC_symbol,True
NPIPA9,A0A0B4J1W7,1,HGNC_symbol,False
NPIPB11,E5RHQ5,1,HGNC_symbol,False
NPIPB12,F8W0I5,1,HGNC_symbol,False
NPIPB13,A6NJU9,1,HGNC_symbol,False
NPIPB15,A6NHN6,1,HGNC_symbol,False
NPIPB1P,,0,unmapped,False
NPIPB2,A6NJ64,1,HGNC_symbol,False
NPIPB3,A0AAG2TG10,1,HGNC_symbol,False
NPIPB4,C9JG80,1,HGNC_symbol,False
NPIPB5,A8MRT5,1,HGNC_symbol,False
NPIPB6,E9PJ23,1,HGNC_symbol,False
NPIPB7,O75200,1,HGNC_symbol,False
NPIPB8,E9PQR5,1,HGNC_symbol,False
NPIPB9,F8W1W9,1,HGNC_symbol,True
NPIPP1,,0,unmapped,False
NPL,Q9BXD5,1,HGNC_symbol,True
NPLOC4,Q8TAT6,1,HGNC_symbol,False
NPM1,P06748,1,HGNC_symbol,True
NPM1P12,,0,unmapped,False
NPM1P18,,0,unmapped,False
NPM1P19,,0,unmapped,False
NPM1P21,,0,unmapped,False
NPM1P24,,0,unmapped,False
NPM1P25,,0,unmapped,False
NPM1P26,,0,unmapped,False
NPM1P27,,0,unmapped,False
NPM1P31,,0,unmapped,False
NPM1P32,,0,unmapped,False
NPM1P33,,0,unmapped,False
NPM1P35,,0,unmapped,False
NPM1P37,,0,unmapped,False
NPM1P39,,0,unmapped,False
NPM1P46,,0,unmapped,False
NPM1P5,,0,unmapped,False
NPM1P50,,0,unmapped,False
NPM1P6,,0,unmapped,False
NPM1P8,,0,unmapped,False
NPM1P9,,0,unmapped,False
NPM2,Q86SE8,1,HGNC_symbol,False
NPM3,O75607,1,HGNC_symbol,True
NPNT,Q6UXI9,1,HGNC_symbol,False
NPPA,P01160,1,HGNC_symbol,False
NPPA-AS1,,0,unmapped,False
NPPB,P16860,1,HGNC_symbol,True
NPPC,P23582,1,HGNC_symbol,False
NPR1,P16066,1,HGNC_symbol,False
NPR2,P20594,1,HGNC_symbol,False
NPR3,P17342,1,HGNC_symbol,False
NPRL2,Q8WTW4,1,HGNC_symbol,False
NPRL3,Q12980,1,HGNC_symbol,True
NPS,P0C0P6,1,HGNC_symbol,False
NPSR1,Q6W5P4,1,HGNC_symbol,True
NPTN,Q9Y639,1,HGNC_symbol,False
NPTX1,Q15818,1,HGNC_symbol,True
NPTX2,P47972,1,HGNC_symbol,False
NPTXR,O95502,1,HGNC_symbol,True
NPVF,Q9HCQ7,1,HGNC_symbol,False
NPW,Q8N729,1,HGNC_symbol,True
NPY,P01303,1,HGNC_symbol,True
NPY1R,P25929,1,HGNC_symbol,True
NPY2R,P49146,1,HGNC_symbol,True
NPY4R,P50391,1,HGNC_symbol,False
NPY4R2,P0DQD5,1,HGNC_symbol,False
NPY5R,Q15761,1,HGNC_symbol,True
NQO1,P15559,1,HGNC_symbol,False
NQO2,P16083,1,HGNC_symbol,False
NR0B1,P51843,1,HGNC_symbol,False
NR0B2,Q15466,1,HGNC_symbol,True
